id,user_id,created,updated,area_id,country,status,tag,deleted
539578,0,2023-12-08 12:07:35+00:00,2023-12-08 12:07:35+00:00,,DK,Active,,0
539728,0,2023-12-08 12:32:48+00:00,2023-12-08 12:32:48+00:00,,DK,Active,,0
539838,0,2023-12-08 12:51:00+00:00,2023-12-08 12:51:00+00:00,,DK,Active,,0
539850,0,2023-12-08 12:52:51+00:00,2023-12-08 12:52:51+00:00,,,Active,Home,0
540240,0,2023-12-08 14:01:29+00:00,2023-12-08 14:01:29+00:00,,DK,Active,,0
540592,0,2023-12-08 14:42:53+00:00,2023-12-08 14:42:53+00:00,,DK,Active,,0
540777,0,2023-12-08 15:23:33+00:00,2023-12-08 15:23:33+00:00,,DK,Active,,0
540868,0,2023-12-08 15:34:47+00:00,2023-12-08 15:34:47+00:00,,,Active,Home,0
540989,0,2023-12-08 15:51:52+00:00,2023-12-08 15:51:52+00:00,,DK,Active,,0
541281,0,2023-12-08 16:28:00+00:00,2023-12-08 16:28:00+00:00,,,Active,Home,0
541584,0,2023-12-08 16:56:35+00:00,2023-12-08 16:56:35+00:00,,,Active,Home,0
541777,0,2023-12-08 17:12:24+00:00,2023-12-08 17:12:24+00:00,,DK,Active,,0
542586,0,2023-12-08 19:31:03+00:00,2023-12-08 19:31:03+00:00,,DK,Active,,0
542733,0,2023-12-08 20:11:22+00:00,2023-12-08 20:11:22+00:00,,DK,Active,,0
542775,0,2023-12-08 20:31:56+00:00,2023-12-08 20:31:56+00:00,,DK,Active,,0
542802,0,2023-12-08 20:38:43+00:00,2023-12-08 20:38:43+00:00,,DK,Active,,0
542958,0,2023-12-08 21:40:07+00:00,2023-12-08 21:40:07+00:00,,DK,Active,,0
545074,0,2023-12-09 13:00:08+00:00,2023-12-09 13:00:08+00:00,,DK,Active,,0
546007,0,2023-12-09 15:37:31+00:00,2023-12-09 15:37:31+00:00,,,Active,Home,0
546311,0,2023-12-09 16:36:17+00:00,2023-12-09 16:36:17+00:00,,DK,Active,,0
546577,0,2023-12-09 17:14:23+00:00,2023-12-09 17:14:23+00:00,,,Active,Home,0
546890,0,2023-12-09 17:56:44+00:00,2023-12-09 17:56:44+00:00,,DK,Active,Home,0
547639,0,2023-12-09 20:38:56+00:00,2023-12-09 20:38:56+00:00,,DK,Active,,0
549514,0,2023-12-10 12:17:06+00:00,2023-12-10 12:17:06+00:00,,DK,Active,,0
549882,0,2023-12-10 13:06:19+00:00,2023-12-10 13:06:19+00:00,,DK,Active,,0
550621,0,2023-12-10 15:42:16+00:00,2023-12-10 15:42:16+00:00,,,Active,Home,0
550678,0,2023-12-10 15:53:32+00:00,2023-12-10 15:53:32+00:00,,DK,Active,,0
550775,0,2023-12-10 16:20:53+00:00,2023-12-10 16:20:53+00:00,,,Active,Home,0
550807,0,2023-12-10 16:32:25+00:00,2023-12-10 16:32:25+00:00,,DK,Active,,0
550858,0,2023-12-10 16:46:45+00:00,2023-12-10 16:46:45+00:00,,,Active,Home,0
550976,0,2023-12-10 17:08:21+00:00,2023-12-10 17:08:21+00:00,,DK,Active,,0
551118,0,2023-12-10 17:31:14+00:00,2023-12-10 17:31:14+00:00,,DK,Active,,0
551225,0,2023-12-10 17:58:28+00:00,2023-12-10 17:58:28+00:00,,DK,Active,Home,0
551862,0,2023-12-11 04:46:23+00:00,2023-12-11 04:46:23+00:00,,DK,Active,,0
551863,0,2023-12-11 04:46:42+00:00,2023-12-11 04:46:42+00:00,,DK,Active,,0
551906,0,2023-12-11 05:12:05+00:00,2023-12-11 05:12:05+00:00,,DK,Active,,0
552105,0,2023-12-11 09:19:38+00:00,2023-12-11 09:19:38+00:00,,DK,Active,,0
552295,0,2023-12-11 10:23:26+00:00,2023-12-11 10:23:26+00:00,,DK,Active,,0
552627,0,2023-12-11 11:29:01+00:00,2023-12-11 11:29:01+00:00,,DK,Active,,0
552904,0,2023-12-11 12:44:10+00:00,2023-12-11 12:44:10+00:00,,DK,Active,,0
552907,0,2023-12-11 12:46:15+00:00,2023-12-11 12:46:15+00:00,,DK,Active,,0
553095,0,2023-12-11 13:29:31+00:00,2023-12-11 13:29:31+00:00,,DK,Active,,0
553140,0,2023-12-11 13:41:25+00:00,2023-12-11 13:41:25+00:00,,DK,Active,,0
553141,0,2023-12-11 13:41:33+00:00,2023-12-11 13:41:33+00:00,,DK,Active,,0
553215,0,2023-12-11 14:00:31+00:00,2023-12-11 14:00:31+00:00,,DK,Active,,0
553234,0,2023-12-11 14:03:08+00:00,2023-12-11 14:03:08+00:00,,DK,Active,,0
553309,0,2023-12-11 14:19:58+00:00,2023-12-11 14:19:58+00:00,,DK,Active,,0
553413,0,2023-12-11 14:44:50+00:00,2023-12-11 14:44:50+00:00,,DK,Active,,0
553479,0,2023-12-11 14:50:59+00:00,2023-12-11 14:50:59+00:00,,DK,Active,,0
553545,0,2023-12-11 15:04:34+00:00,2023-12-11 15:04:34+00:00,,DK,Active,,0
553588,0,2023-12-11 15:14:59+00:00,2023-12-11 15:14:59+00:00,,,Active,Home,0
553867,0,2023-12-11 16:17:53+00:00,2023-12-11 16:17:53+00:00,,DK,Active,Home,0
553896,0,2023-12-11 16:21:49+00:00,2023-12-11 16:21:49+00:00,,DK,Active,Home,0
554175,0,2023-12-11 17:14:22+00:00,2023-12-11 17:14:22+00:00,,,Active,Home,0
554524,0,2023-12-11 19:13:07+00:00,2023-12-11 19:13:07+00:00,,DK,Active,,0
556181,0,2023-12-12 13:02:31+00:00,2023-12-12 13:02:31+00:00,,DK,Active,,0
556587,0,2023-12-12 14:27:18+00:00,2023-12-12 14:27:18+00:00,,DK,Active,,0
556785,0,2023-12-12 15:20:03+00:00,2023-12-12 15:20:03+00:00,,DK,Active,,0
557133,0,2023-12-12 16:12:56+00:00,2023-12-12 16:12:56+00:00,,,Active,Home,0
559133,0,2023-12-13 08:33:00+00:00,2023-12-13 08:33:00+00:00,,DK,Active,,0
559169,0,2023-12-13 08:47:38+00:00,2023-12-13 08:47:38+00:00,,,Active,Home,0
559702,0,2023-12-13 10:07:08+00:00,2023-12-13 10:07:08+00:00,,DK,Active,,0
559749,0,2023-12-13 10:15:34+00:00,2023-12-13 10:15:34+00:00,,,Active,Home,0
559784,0,2023-12-13 10:22:57+00:00,2023-12-13 10:22:57+00:00,,DK,Active,,0
560374,0,2023-12-13 11:55:16+00:00,2023-12-13 11:55:16+00:00,,DK,Active,,0
560483,0,2023-12-13 12:27:46+00:00,2023-12-13 12:27:46+00:00,,DK,Active,,0
560484,0,2023-12-13 12:28:36+00:00,2023-12-13 12:28:36+00:00,,DK,Active,,0
560496,0,2023-12-13 12:30:53+00:00,2023-12-13 12:30:53+00:00,,DK,Active,,0
560517,0,2023-12-13 12:32:48+00:00,2023-12-13 12:32:48+00:00,,DK,Active,,0
560554,0,2023-12-13 12:41:49+00:00,2023-12-13 12:41:49+00:00,,DK,Active,,0
560811,0,2023-12-13 13:37:54+00:00,2023-12-13 13:37:54+00:00,,DK,Active,,0
561041,0,2023-12-13 14:26:53+00:00,2023-12-13 14:26:53+00:00,,DK,Active,,0
561375,0,2023-12-13 15:31:08+00:00,2023-12-13 15:31:08+00:00,,,Active,Home,0
561795,0,2023-12-13 16:24:19+00:00,2023-12-13 16:24:19+00:00,,DK,Active,Home,0
562231,0,2023-12-13 17:19:08+00:00,2023-12-13 17:19:08+00:00,,DK,Active,,0
562267,0,2023-12-13 17:28:00+00:00,2023-12-13 17:28:00+00:00,,DK,Active,,0
562568,0,2023-12-13 18:13:23+00:00,2023-12-13 18:13:23+00:00,,AE,Active,,0
562575,0,2023-12-13 18:14:06+00:00,2023-12-13 18:14:06+00:00,,AE,Active,,0
562618,0,2023-12-13 18:23:55+00:00,2023-12-13 18:23:55+00:00,,DK,Active,,0
562622,0,2023-12-13 18:25:26+00:00,2023-12-13 18:25:26+00:00,,AE,Active,,0
562626,0,2023-12-13 18:26:32+00:00,2023-12-13 18:26:32+00:00,,AE,Active,,0
562630,0,2023-12-13 18:27:09+00:00,2023-12-13 18:27:09+00:00,,AE,Active,,0
562635,0,2023-12-13 18:28:02+00:00,2023-12-13 18:28:02+00:00,,AE,Active,,0
562640,0,2023-12-13 18:30:09+00:00,2023-12-13 18:30:09+00:00,,,Active,Home,0
562750,0,2023-12-13 18:47:04+00:00,2023-12-13 18:47:04+00:00,,DK,Active,,0
562923,0,2023-12-13 19:34:04+00:00,2023-12-13 19:34:04+00:00,,,Active,Home,0
562961,0,2023-12-13 19:57:13+00:00,2023-12-13 19:57:13+00:00,,DK,Active,,0
563441,0,2023-12-14 07:06:12+00:00,2023-12-14 07:06:12+00:00,,DK,Active,,0
563479,0,2023-12-14 07:38:45+00:00,2023-12-14 07:38:45+00:00,,DK,Active,,0
563705,0,2023-12-14 09:10:24+00:00,2023-12-14 09:10:24+00:00,,DK,Active,,0
563945,0,2023-12-14 10:12:20+00:00,2023-12-14 10:12:20+00:00,,DK,Active,,0
564196,0,2023-12-14 10:54:59+00:00,2023-12-14 10:54:59+00:00,,DK,Active,,0
565051,0,2023-12-14 13:26:54+00:00,2023-12-14 13:26:54+00:00,,DK,Active,,0
565299,0,2023-12-14 14:12:30+00:00,2023-12-14 14:12:30+00:00,,DK,Active,,0
565362,0,2023-12-14 14:29:15+00:00,2023-12-14 14:29:15+00:00,,DK,Active,,0
565381,0,2023-12-14 14:32:36+00:00,2023-12-14 14:32:36+00:00,,DK,Active,,0
565402,0,2023-12-14 14:39:38+00:00,2023-12-14 14:39:38+00:00,,DK,Active,,0
565666,0,2023-12-14 15:24:03+00:00,2023-12-14 15:24:03+00:00,,DK,Active,,0
566560,0,2023-12-14 17:01:13+00:00,2023-12-14 17:01:13+00:00,,,Active,Home,0
567419,0,2023-12-14 18:14:18+00:00,2023-12-14 18:14:18+00:00,,,Active,Home,0
567452,0,2023-12-14 18:19:55+00:00,2023-12-14 18:19:55+00:00,,,Active,Home,0
568153,0,2023-12-14 20:09:14+00:00,2023-12-14 20:09:14+00:00,,DK,Active,,0
568177,0,2023-12-14 20:16:39+00:00,2023-12-14 20:16:39+00:00,,DK,Active,,0
568600,0,2023-12-15 03:11:23+00:00,2023-12-15 03:11:23+00:00,,DK,Active,,0
568712,0,2023-12-15 05:45:34+00:00,2023-12-15 05:45:34+00:00,,DK,Active,,0
568788,0,2023-12-15 06:50:46+00:00,2023-12-15 06:50:46+00:00,,DK,Active,,0
568819,0,2023-12-15 07:44:09+00:00,2023-12-15 07:44:09+00:00,,DK,Active,,0
570411,0,2023-12-15 13:21:26+00:00,2023-12-15 13:21:26+00:00,,DK,Active,,0
570493,0,2023-12-15 13:31:00+00:00,2023-12-15 13:31:00+00:00,,DK,Active,,0
570627,0,2023-12-15 13:52:06+00:00,2023-12-15 13:52:06+00:00,,DK,Active,,0
571254,0,2023-12-15 15:19:35+00:00,2023-12-15 15:19:35+00:00,,DK,Active,,0
571400,0,2023-12-15 15:42:05+00:00,2023-12-15 15:42:05+00:00,,DK,Active,,0
571642,0,2023-12-15 16:08:08+00:00,2023-12-15 16:08:08+00:00,,,Active,Home,0
572258,0,2023-12-15 17:15:10+00:00,2023-12-15 17:15:10+00:00,,DK,Active,Home,0
573295,0,2023-12-15 19:54:48+00:00,2023-12-15 19:54:48+00:00,,DK,Active,,0
573359,0,2023-12-15 20:14:04+00:00,2023-12-15 20:14:04+00:00,,DK,Active,,0
573631,0,2023-12-15 22:21:05+00:00,2023-12-15 22:21:05+00:00,,DK,Active,,0
574092,0,2023-12-16 05:40:57+00:00,2023-12-16 05:40:57+00:00,,DK,Active,,0
575981,0,2023-12-16 13:56:34+00:00,2023-12-16 13:56:34+00:00,,DK,Active,,0
576382,0,2023-12-16 14:53:23+00:00,2023-12-16 14:53:23+00:00,,DK,Active,,0
576563,0,2023-12-16 15:23:15+00:00,2023-12-16 15:23:15+00:00,,DK,Active,,0
576604,0,2023-12-16 15:32:48+00:00,2023-12-16 15:32:48+00:00,,DK,Active,,0
576646,0,2023-12-16 15:39:05+00:00,2023-12-16 15:39:05+00:00,,DK,Active,Home,0
576744,0,2023-12-16 16:05:24+00:00,2023-12-16 16:05:24+00:00,,DK,Active,,0
577814,0,2023-12-16 20:08:48+00:00,2023-12-16 20:08:48+00:00,,DK,Active,,0
578622,0,2023-12-17 08:35:54+00:00,2023-12-17 08:35:54+00:00,,DK,Active,,0
579893,0,2023-12-17 14:13:34+00:00,2023-12-17 14:13:34+00:00,,DK,Active,,0
580342,0,2023-12-17 15:38:27+00:00,2023-12-17 15:38:27+00:00,,,Active,Home,0
582113,0,2023-12-18 08:28:18+00:00,2023-12-18 08:28:18+00:00,,DK,Active,,0
583126,0,2023-12-18 12:04:22+00:00,2023-12-18 12:04:22+00:00,,DK,Active,,0
583882,0,2023-12-18 14:03:34+00:00,2023-12-18 14:03:34+00:00,,DK,Active,,0
583923,0,2023-12-18 14:11:24+00:00,2023-12-18 14:11:24+00:00,,DK,Active,,0
584221,0,2023-12-18 14:52:27+00:00,2023-12-18 14:52:27+00:00,,DK,Active,,0
584322,0,2023-12-18 15:06:34+00:00,2023-12-18 15:06:34+00:00,,DK,Active,,0
584956,0,2023-12-18 16:39:54+00:00,2023-12-18 16:39:54+00:00,,DK,Active,,0
585247,0,2023-12-18 17:38:30+00:00,2023-12-18 17:38:30+00:00,,,Active,Home,0
586487,0,2023-12-19 08:32:12+00:00,2023-12-19 08:32:12+00:00,,DK,Active,,0
586496,0,2023-12-19 08:38:42+00:00,2023-12-19 08:38:42+00:00,,DK,Active,,0
586551,0,2023-12-19 08:51:54+00:00,2023-12-19 08:51:54+00:00,,DK,Active,,0
586611,0,2023-12-19 09:20:32+00:00,2023-12-19 09:20:32+00:00,,DK,Active,,0
587434,0,2023-12-19 12:16:47+00:00,2023-12-19 12:16:47+00:00,,DK,Active,,0
588091,0,2023-12-19 14:30:48+00:00,2023-12-19 14:30:48+00:00,,DK,Active,,0
588220,0,2023-12-19 14:53:51+00:00,2023-12-19 14:53:51+00:00,,NL,Active,,0
588320,0,2023-12-19 15:09:45+00:00,2023-12-19 15:09:45+00:00,,DK,Active,,0
588752,0,2023-12-19 16:31:44+00:00,2023-12-19 16:31:44+00:00,,DK,Active,,0
588797,0,2023-12-19 16:37:42+00:00,2023-12-19 16:37:42+00:00,,,Active,Home,0
589354,0,2023-12-19 18:28:16+00:00,2023-12-19 18:28:16+00:00,,,Active,Home,0
589547,0,2023-12-19 19:17:47+00:00,2023-12-19 19:17:47+00:00,,DK,Active,,0
589586,0,2023-12-19 19:22:43+00:00,2023-12-19 19:22:43+00:00,,DK,Active,,0
590288,0,2023-12-19 23:54:22+00:00,2023-12-19 23:54:22+00:00,,DK,Active,,0
590320,0,2023-12-20 07:59:38+00:00,2023-12-20 07:59:38+00:00,,DK,Active,,0
590324,0,2023-12-20 08:10:29+00:00,2023-12-20 08:10:29+00:00,,DK,Active,,0
590571,0,2023-12-20 09:39:42+00:00,2023-12-20 09:39:42+00:00,,DK,Active,,0
590657,0,2023-12-20 09:59:55+00:00,2023-12-20 09:59:55+00:00,,DK,Active,,0
590660,0,2023-12-20 10:01:26+00:00,2023-12-20 10:01:26+00:00,,DK,Active,,0
590889,0,2023-12-20 10:53:23+00:00,2023-12-20 10:53:23+00:00,,DK,Active,,0
591120,0,2023-12-20 11:21:23+00:00,2023-12-20 11:21:23+00:00,,DK,Active,,0
591269,0,2023-12-20 11:42:18+00:00,2023-12-20 11:42:18+00:00,,DK,Active,,0
591347,0,2023-12-20 11:52:24+00:00,2023-12-20 11:52:24+00:00,,DK,Active,,0
591484,0,2023-12-20 12:17:56+00:00,2023-12-20 12:17:56+00:00,,DK,Active,,0
591574,0,2023-12-20 12:44:49+00:00,2023-12-20 12:44:49+00:00,,,Active,Home,0
592024,0,2023-12-20 14:14:49+00:00,2023-12-20 14:14:49+00:00,,DK,Active,,0
592399,0,2023-12-20 15:17:19+00:00,2023-12-20 15:17:19+00:00,,DK,Active,,0
592450,0,2023-12-20 15:26:14+00:00,2023-12-20 15:26:14+00:00,,DK,Active,,0
592499,0,2023-12-20 15:39:57+00:00,2023-12-20 15:39:57+00:00,,DK,Active,,0
593130,0,2023-12-20 17:09:10+00:00,2023-12-20 17:09:10+00:00,,DK,Active,,0
593593,0,2023-12-20 18:18:36+00:00,2023-12-20 18:18:36+00:00,,DK,Active,,0
593737,0,2023-12-20 18:47:21+00:00,2023-12-20 18:47:21+00:00,,,Active,Home,0
593939,0,2023-12-20 19:31:46+00:00,2023-12-20 19:31:46+00:00,,DK,Active,,0
594160,0,2023-12-20 20:23:23+00:00,2023-12-20 20:23:23+00:00,,DK,Active,,0
594280,0,2023-12-20 21:15:52+00:00,2023-12-20 21:15:52+00:00,,DK,Active,,0
594770,0,2023-12-21 06:07:31+00:00,2023-12-21 06:07:31+00:00,,DK,Active,,0
594861,0,2023-12-21 09:00:51+00:00,2023-12-21 09:00:51+00:00,,DK,Active,,0
594876,0,2023-12-21 09:15:44+00:00,2023-12-21 09:15:44+00:00,,DK,Active,,0
595032,0,2023-12-21 10:24:44+00:00,2023-12-21 10:24:44+00:00,,DK,Active,,0
595305,0,2023-12-21 11:06:58+00:00,2023-12-21 11:06:58+00:00,,DK,Active,,0
595318,0,2023-12-21 11:08:59+00:00,2023-12-21 11:08:59+00:00,,DK,Active,,0
595452,0,2023-12-21 11:45:30+00:00,2023-12-21 11:45:30+00:00,,DK,Active,home,0
595601,0,2023-12-21 12:14:07+00:00,2023-12-21 12:14:07+00:00,,DK,Active,home,0
595815,0,2023-12-21 13:25:55+00:00,2023-12-21 13:25:55+00:00,,DK,Active,,0
595819,0,2023-12-21 13:27:00+00:00,2023-12-21 13:27:00+00:00,,DK,Active,,0
595950,0,2023-12-21 13:52:33+00:00,2023-12-21 13:52:33+00:00,,,Active,Home,0
596177,0,2023-12-21 14:36:59+00:00,2023-12-21 14:36:59+00:00,,DK,Active,home,0
596606,0,2023-12-21 15:59:08+00:00,2023-12-21 15:59:08+00:00,,DK,Active,,0
598757,0,2023-12-22 07:45:32+00:00,2023-12-22 07:45:32+00:00,,DK,Active,,0
599002,0,2023-12-22 09:47:06+00:00,2023-12-22 09:47:06+00:00,,DK,Active,,0
599689,0,2023-12-22 12:18:50+00:00,2023-12-22 12:18:50+00:00,,DK,Active,,0
600152,0,2023-12-22 13:53:35+00:00,2023-12-22 13:53:35+00:00,,DK,Active,,0
600158,0,2023-12-22 13:54:25+00:00,2023-12-22 13:54:25+00:00,,,Active,Home,0
600623,0,2023-12-22 15:29:44+00:00,2023-12-22 15:29:44+00:00,,DK,Active,,0
600952,0,2023-12-22 16:11:40+00:00,2023-12-22 16:11:40+00:00,,DK,Active,,0
601007,0,2023-12-22 16:17:21+00:00,2023-12-22 16:17:21+00:00,,DK,Active,,0
601025,0,2023-12-22 16:18:55+00:00,2023-12-22 16:18:55+00:00,,DK,Active,,0
601909,0,2023-12-22 18:19:31+00:00,2023-12-22 18:19:31+00:00,,DK,Active,,0
601929,0,2023-12-22 18:24:51+00:00,2023-12-22 18:24:51+00:00,,DK,Active,,0
603883,0,2023-12-23 09:13:12+00:00,2023-12-23 09:13:12+00:00,,DK,Active,,0
605262,0,2023-12-23 14:47:46+00:00,2023-12-23 14:47:46+00:00,,DK,Active,,0
605655,0,2023-12-23 16:41:46+00:00,2023-12-23 16:41:46+00:00,,,Active,Home,0
605836,0,2023-12-23 17:07:57+00:00,2023-12-23 17:07:57+00:00,,DK,Active,Home,0
606406,0,2023-12-23 20:23:28+00:00,2023-12-23 20:23:28+00:00,,DK,Active,,0
606413,0,2023-12-23 20:24:53+00:00,2023-12-23 20:24:53+00:00,,DK,Active,,0
607366,0,2023-12-24 10:24:35+00:00,2023-12-24 10:24:35+00:00,,DK,Active,,0
607701,0,2023-12-24 14:53:08+00:00,2023-12-24 14:53:08+00:00,,DK,Active,,0
609941,0,2023-12-25 20:20:35+00:00,2023-12-25 20:20:35+00:00,,,Active,Home,0
613153,0,2023-12-26 14:48:27+00:00,2023-12-26 14:48:27+00:00,,DK,Active,,0
613449,0,2023-12-26 16:18:30+00:00,2023-12-26 16:18:30+00:00,,DK,Active,,0
615963,0,2023-12-27 09:26:28+00:00,2023-12-27 09:26:28+00:00,,DK,Active,,0
616557,0,2023-12-27 10:29:58+00:00,2023-12-27 10:29:58+00:00,,DK,Active,,0
617099,0,2023-12-27 11:30:44+00:00,2023-12-27 11:30:44+00:00,,DK,Active,,0
617109,0,2023-12-27 11:31:06+00:00,2023-12-27 11:31:06+00:00,,DK,Active,,0
617737,0,2023-12-27 12:52:57+00:00,2023-12-27 12:52:57+00:00,,DK,Active,,0
618630,0,2023-12-27 14:28:50+00:00,2023-12-27 14:28:50+00:00,,,Active,Home,0
618740,0,2023-12-27 14:41:13+00:00,2023-12-27 14:41:13+00:00,,DK,Active,,0
618762,0,2023-12-27 14:44:24+00:00,2023-12-27 14:44:24+00:00,,DK,Active,,0
619093,0,2023-12-27 15:24:44+00:00,2023-12-27 15:24:44+00:00,,DK,Active,,0
619302,0,2023-12-27 15:39:58+00:00,2023-12-27 15:39:58+00:00,,DK,Active,,0
619943,0,2023-12-27 16:46:25+00:00,2023-12-27 16:46:25+00:00,,DK,Active,,0
621235,0,2023-12-27 19:39:19+00:00,2023-12-27 19:39:19+00:00,,DK,Active,,0
622526,0,2023-12-28 07:15:58+00:00,2023-12-28 07:15:58+00:00,,DK,Active,,0
622675,0,2023-12-28 09:05:31+00:00,2023-12-28 09:05:31+00:00,,DK,Active,,0
622745,0,2023-12-28 09:34:58+00:00,2023-12-28 09:34:58+00:00,,DK,Active,,0
623079,0,2023-12-28 10:29:22+00:00,2023-12-28 10:29:22+00:00,,DK,Active,,0
623083,0,2023-12-28 10:29:52+00:00,2023-12-28 10:29:52+00:00,,DK,Active,,0
623337,0,2023-12-28 11:03:38+00:00,2023-12-28 11:03:38+00:00,,DK,Active,,0
623562,0,2023-12-28 11:17:55+00:00,2023-12-28 11:17:55+00:00,,DK,Active,,0
623582,0,2023-12-28 11:20:00+00:00,2023-12-28 11:20:00+00:00,,DK,Active,,0
623596,0,2023-12-28 11:23:03+00:00,2023-12-28 11:23:03+00:00,,DK,Active,,0
623708,0,2023-12-28 11:43:24+00:00,2023-12-28 11:43:24+00:00,,DK,Active,,0
623779,0,2023-12-28 12:03:57+00:00,2023-12-28 12:03:57+00:00,,DK,Active,,0
623780,0,2023-12-28 12:04:15+00:00,2023-12-28 12:04:15+00:00,,DK,Active,,0
623870,0,2023-12-28 12:18:37+00:00,2023-12-28 12:18:37+00:00,,DK,Active,,0
624213,0,2023-12-28 13:05:17+00:00,2023-12-28 13:05:17+00:00,,DK,Active,,0
624250,0,2023-12-28 13:10:51+00:00,2023-12-28 13:10:51+00:00,,DK,Active,,0
624298,0,2023-12-28 13:16:51+00:00,2023-12-28 13:16:51+00:00,,DK,Active,,0
624299,0,2023-12-28 13:17:17+00:00,2023-12-28 13:17:17+00:00,,DK,Active,,0
624377,0,2023-12-28 13:30:25+00:00,2023-12-28 13:30:25+00:00,,DK,Active,,0
624386,0,2023-12-28 13:32:19+00:00,2023-12-28 13:32:19+00:00,,DK,Active,,0
624522,0,2023-12-28 13:48:35+00:00,2023-12-28 13:48:35+00:00,,DK,Active,,0
624750,0,2023-12-28 14:15:23+00:00,2023-12-28 14:15:23+00:00,,DK,Active,,0
625895,0,2023-12-28 16:14:38+00:00,2023-12-28 16:14:38+00:00,,DK,Active,Home,0
626637,0,2023-12-28 16:52:07+00:00,2023-12-28 16:52:07+00:00,,,Active,Home,0
626645,0,2023-12-28 16:52:37+00:00,2023-12-28 16:52:37+00:00,,,Active,Home,0
627511,0,2023-12-28 18:07:11+00:00,2023-12-28 18:07:11+00:00,,DK,Active,,0
627869,0,2023-12-28 18:50:08+00:00,2023-12-28 18:50:08+00:00,,DK,Active,,0
628250,0,2023-12-28 20:13:15+00:00,2023-12-28 20:13:15+00:00,,,Active,Home,0
629027,0,2023-12-29 00:46:00+00:00,2023-12-29 00:46:00+00:00,,DK,Active,,0
629240,0,2023-12-29 09:33:48+00:00,2023-12-29 09:33:48+00:00,,DK,Active,,0
629249,0,2023-12-29 09:36:49+00:00,2023-12-29 09:36:49+00:00,,DK,Active,Home,0
629252,0,2023-12-29 09:36:57+00:00,2023-12-29 09:36:57+00:00,,DK,Active,,0
629411,0,2023-12-29 09:50:43+00:00,2023-12-29 09:50:43+00:00,,DK,Active,,0
629420,0,2023-12-29 09:51:47+00:00,2023-12-29 09:51:47+00:00,,DK,Active,,0
629711,0,2023-12-29 10:28:15+00:00,2023-12-29 10:28:15+00:00,,DK,Active,,0
629725,0,2023-12-29 10:28:52+00:00,2023-12-29 10:28:52+00:00,,DK,Active,,0
629857,0,2023-12-29 10:47:05+00:00,2023-12-29 10:47:05+00:00,,DK,Active,,0
630457,0,2023-12-29 11:38:16+00:00,2023-12-29 11:38:16+00:00,,DK,Active,,0
631006,0,2023-12-29 12:22:11+00:00,2023-12-29 12:22:11+00:00,,DK,Active,,0
631050,0,2023-12-29 12:26:32+00:00,2023-12-29 12:26:32+00:00,,DK,Active,,0
631141,0,2023-12-29 12:34:52+00:00,2023-12-29 12:34:52+00:00,,DK,Active,,0
631210,0,2023-12-29 12:42:36+00:00,2023-12-29 12:42:36+00:00,,DK,Active,,0
631225,0,2023-12-29 12:43:16+00:00,2023-12-29 12:43:16+00:00,,DK,Active,,0
631495,0,2023-12-29 13:05:19+00:00,2023-12-29 13:05:19+00:00,,DK,Active,,0
631937,0,2023-12-29 13:45:50+00:00,2023-12-29 13:45:50+00:00,,DK,Active,,0
632394,0,2023-12-29 14:15:49+00:00,2023-12-29 14:15:49+00:00,,DK,Active,,0
633658,0,2023-12-29 16:12:28+00:00,2023-12-29 16:12:28+00:00,,DK,Active,,0
634609,0,2023-12-29 17:13:21+00:00,2023-12-29 17:13:21+00:00,,,Active,Home,0
635184,0,2023-12-29 17:42:49+00:00,2023-12-29 17:42:49+00:00,,,Active,Home,0
636230,0,2023-12-29 18:45:57+00:00,2023-12-29 18:45:57+00:00,,,Active,Home,0
636512,0,2023-12-29 19:07:10+00:00,2023-12-29 19:07:10+00:00,,DK,Active,,0
636519,0,2023-12-29 19:07:28+00:00,2023-12-29 19:07:28+00:00,,DK,Active,,0
636842,0,2023-12-29 19:45:13+00:00,2023-12-29 19:45:13+00:00,,DK,Active,,0
637019,0,2023-12-29 20:10:31+00:00,2023-12-29 20:10:31+00:00,,DK,Active,,0
637151,0,2023-12-29 20:31:10+00:00,2023-12-29 20:31:10+00:00,,DK,Active,,0
638972,0,2023-12-30 09:36:49+00:00,2023-12-30 09:36:49+00:00,,DK,Active,,0
639185,0,2023-12-30 10:13:11+00:00,2023-12-30 10:13:11+00:00,,DK,Active,,0
640977,0,2023-12-30 14:16:30+00:00,2023-12-30 14:16:30+00:00,,DK,Active,,0
641249,0,2023-12-30 14:54:20+00:00,2023-12-30 14:54:20+00:00,,DK,Active,,0
641450,0,2023-12-30 15:18:45+00:00,2023-12-30 15:18:45+00:00,,DK,Active,,0
641858,0,2023-12-30 15:52:11+00:00,2023-12-30 15:52:11+00:00,,DK,Active,Home,0
642209,0,2023-12-30 16:30:27+00:00,2023-12-30 16:30:27+00:00,,DK,Active,,0
642344,0,2023-12-30 16:40:39+00:00,2023-12-30 16:40:39+00:00,,DK,Active,Home,0
642618,0,2023-12-30 17:07:56+00:00,2023-12-30 17:07:56+00:00,,DK,Active,,0
643203,0,2023-12-30 17:51:27+00:00,2023-12-30 17:51:27+00:00,,,Active,Home,0
644973,0,2023-12-31 07:25:44+00:00,2023-12-31 07:25:44+00:00,,DK,Active,,0
645115,0,2023-12-31 09:52:18+00:00,2023-12-31 09:52:18+00:00,,DK,Active,,0
