id,user_id,created,updated,title,age_group_ids,auto_created,item_ids,code,account_ids,delivery,eat_in,takeaway,discount,discount_type,start_date_time,end_date_time,freebie_id,monday_from,monday_to,tuesday_from,tuesday_to,wednesday_from,wednesday_to,thursday_from,thursday_to,friday_from,friday_to,saturday_from,saturday_to,sunday_from,sunday_to,gender_ids,goodie_bag_id,maximum_cltv,maximum_orders,minimum_cltv,minimum_orders,minimum_spend,parent_id,area_ids,place_id,price,provider,redemptions,redemptions_per_customer,status,table_id,tier_category_ids,type,used_redemptions,validity_hours,value,variation,visibility
78751,417,2021-12-12 12:00:00+00:00,2022-08-02 23:43:27+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-12 13:00:00+00:00,2021-12-26 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78755,1372,2021-12-12 12:00:01+00:00,2022-08-02 23:43:27+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-12 13:00:01+00:00,2022-01-11 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78756,417,2021-12-12 12:00:01+00:00,2022-08-02 23:43:27+00:00,2 for 1 on Pizza,,0.0,72091,,70801.0,,,,,Percentage,2021-12-12 13:00:01+00:00,2021-12-26 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,0,1.0,Inactive,,,2 for 1 on specific menu items,1,,,,
78764,417,2021-12-13 12:00:01+00:00,2022-08-02 23:43:27+00:00,2 for 1 on Pizza,,0.0,72091,,71426.0,,,,,Percentage,2021-12-13 13:00:01+00:00,2021-12-27 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78787,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:27+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-14 13:00:01+00:00,2022-01-13 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78788,417,2021-12-14 12:00:01+00:00,2022-08-02 23:43:27+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-14 13:00:01+00:00,2021-12-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78789,417,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,2 for 1 on Pizza,,0.0,72091,,70801.0,,,,,Percentage,2021-12-14 13:00:01+00:00,2021-12-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78790,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,25% discount on total bill,,0.0,,,69334.0,,,,25.0,Percentage,2021-12-14 13:00:01+00:00,2022-01-13 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78791,1372,2021-12-14 12:00:01+00:00,2022-08-02 23:43:57+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-14 13:00:01+00:00,2022-01-13 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78804,417,2021-12-15 12:00:00+00:00,2022-08-02 23:43:57+00:00,2 for 1 on Pizza,,0.0,72091,,71426.0,,,,,Percentage,2021-12-15 13:00:00+00:00,2021-12-29 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78895,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-16 13:00:01+00:00,2022-01-15 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78896,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,25% discount on total bill,,0.0,,,69334.0,,,,25.0,Percentage,2021-12-16 13:00:01+00:00,2022-01-15 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78897,417,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,2 for 1 on Pizza,,0.0,72091,,70801.0,,,,,Percentage,2021-12-16 13:00:01+00:00,2021-12-30 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78898,1372,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-16 13:00:01+00:00,2022-01-15 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78899,417,2021-12-16 12:00:01+00:00,2022-08-02 23:43:57+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-16 13:00:01+00:00,2021-12-30 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78905,417,2021-12-16 15:05:01+00:00,2022-08-02 23:43:57+00:00,2 for 1 on Pizza,,0.0,72091,,78718.0,,,,,Percentage,2021-12-16 16:05:01+00:00,2021-12-26 16:05:01+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78939,417,2021-12-16 18:40:00+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,78836.0,,,,,Percentage,2021-12-16 19:40:00+00:00,2021-12-26 19:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78994,1372,2021-12-18 12:00:01+00:00,2022-08-02 23:44:21+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-18 13:00:01+00:00,2022-01-17 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78995,1372,2021-12-18 12:00:01+00:00,2022-08-02 23:44:21+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-18 13:00:01+00:00,2022-01-17 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
78998,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-18 13:00:06+00:00,2022-01-01 13:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
78999,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-18 13:00:06+00:00,2022-01-01 13:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79000,417,2021-12-18 12:00:06+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-18 13:00:06+00:00,2022-01-01 13:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79042,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-20 13:00:00+00:00,2022-01-03 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79043,1372,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-20 13:00:00+00:00,2022-01-19 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79044,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-20 13:00:00+00:00,2022-01-03 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79045,1372,2021-12-20 12:00:00+00:00,2022-08-02 23:44:21+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-20 13:00:00+00:00,2022-01-19 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79046,417,2021-12-20 12:00:00+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-20 13:00:00+00:00,2022-01-03 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79121,417,2021-12-21 14:38:00+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,79062.0,,,,,Percentage,2021-12-21 15:38:00+00:00,2021-12-31 15:38:00+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79123,417,2021-12-21 16:06:01+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,79052.0,,,,,Percentage,2021-12-21 17:06:01+00:00,2021-12-31 17:06:01+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79147,1372,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-22 13:00:01+00:00,2022-01-21 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79148,1372,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-22 13:00:01+00:00,2022-01-21 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79149,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-22 13:00:01+00:00,2022-01-05 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79150,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-22 13:00:01+00:00,2022-01-05 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79151,417,2021-12-22 12:00:01+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-22 13:00:01+00:00,2022-01-05 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79179,1372,2021-12-24 12:00:01+00:00,2022-08-02 23:44:50+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-24 13:00:01+00:00,2022-01-23 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79180,417,2021-12-24 12:00:01+00:00,2022-08-02 23:44:50+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-24 13:00:01+00:00,2022-01-07 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79181,1372,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-24 13:00:01+00:00,2022-01-23 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79182,417,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-24 13:00:01+00:00,2022-01-07 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79183,417,2021-12-24 12:00:01+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-24 13:00:01+00:00,2022-01-07 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79212,417,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-26 13:00:00+00:00,2022-01-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79213,417,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-26 13:00:00+00:00,2022-01-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79214,1372,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-26 13:00:00+00:00,2022-01-25 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79215,1372,2021-12-26 12:00:00+00:00,2022-08-02 23:45:25+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-26 13:00:00+00:00,2022-01-25 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79216,417,2021-12-26 12:00:01+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-26 13:00:01+00:00,2022-01-09 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79229,417,2021-12-27 12:00:00+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2021-12-27 13:00:00+00:00,2022-01-10 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79253,417,2021-12-28 12:00:00+00:00,2022-08-02 23:45:25+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-28 13:00:00+00:00,2022-01-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79254,417,2021-12-28 12:00:00+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-28 13:00:00+00:00,2022-01-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79255,1372,2021-12-28 12:00:00+00:00,2022-08-02 23:45:59+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-28 13:00:00+00:00,2022-01-27 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79256,417,2021-12-28 12:00:01+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-28 13:00:01+00:00,2022-01-11 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79261,1372,2021-12-28 12:00:02+00:00,2022-08-02 23:45:59+00:00,25% discount on total bill,,0.0,,,71961.0,,,,25.0,Percentage,2021-12-28 13:00:02+00:00,2022-01-27 13:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79269,417,2021-12-29 12:00:01+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2021-12-29 13:00:01+00:00,2022-01-12 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79318,1372,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2021-12-30 13:00:00+00:00,2022-01-29 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79319,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-12-30 13:00:00+00:00,2022-01-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79320,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-12-30 13:00:00+00:00,2022-01-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79321,417,2021-12-30 12:00:00+00:00,2022-08-02 23:45:59+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2021-12-30 13:00:00+00:00,2022-01-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79326,417,2021-12-30 18:33:00+00:00,2022-08-02 23:45:59+00:00,20% discount on Hovedretter,,0.0,64280,,77738.0,,,,20.0,Percentage,2021-12-30 19:33:00+00:00,2022-01-13 19:33:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,72972.0,,64276,,,1,1.0,Inactive,,,Discount on specific menu items,0,,,,
79327,417,2021-12-30 18:33:00+00:00,2022-08-02 23:46:30+00:00,20% discount on Hovedretter,,0.0,64280,,79274.0,,,,20.0,Percentage,2021-12-30 19:33:00+00:00,2022-01-13 19:33:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,72972.0,,64276,,,1,1.0,Inactive,,,Discount on specific menu items,0,,,,
79335,417,2021-12-31 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2021-12-31 13:00:00+00:00,2022-01-14 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79369,417,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2022-01-01 13:00:00+00:00,2022-01-15 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79370,417,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2022-01-01 13:00:00+00:00,2022-01-15 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79371,1372,2022-01-01 12:00:00+00:00,2022-08-02 23:46:30+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2022-01-01 13:00:00+00:00,2022-01-31 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79372,417,2022-01-01 12:00:01+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2022-01-01 13:00:01+00:00,2022-01-15 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79382,417,2022-01-02 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2022-01-02 13:00:00+00:00,2022-01-16 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79405,417,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2022-01-03 13:00:00+00:00,2022-01-17 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79406,1372,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2022-01-03 13:00:00+00:00,2022-02-02 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79407,417,2022-01-03 12:00:00+00:00,2022-08-02 23:46:30+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2022-01-03 13:00:00+00:00,2022-01-17 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79408,417,2022-01-03 12:00:00+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,70509.0,,,,,Percentage,2022-01-03 13:00:00+00:00,2022-01-17 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79424,417,2022-01-04 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,71737.0,,,,,Percentage,2022-01-04 13:00:01+00:00,2022-01-18 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79425,417,2022-01-04 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2022-01-04 13:00:01+00:00,2022-01-18 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79452,417,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2022-01-05 13:00:01+00:00,2022-01-19 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79453,1372,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2022-01-05 13:00:01+00:00,2022-02-04 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79454,417,2022-01-05 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2022-01-05 13:00:01+00:00,2022-01-19 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79468,417,2022-01-06 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,71737.0,,,,,Percentage,2022-01-06 13:00:01+00:00,2022-01-20 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79469,417,2022-01-06 12:00:01+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2022-01-06 13:00:01+00:00,2022-01-20 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79748,1372,2022-01-08 12:00:01+00:00,2022-08-02 23:47:06+00:00,25% discount on total bill,,0.0,,,73212.0,,,,25.0,Percentage,2022-01-08 12:00:01+00:00,2022-02-07 12:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,77484.0,,64276,,,1,1.0,Inactive,,,Discount on total bill,0,,,,
79749,417,2022-01-08 12:00:02+00:00,2022-08-02 23:47:06+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2022-01-08 12:00:02+00:00,2022-01-22 12:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79772,417,2022-01-09 12:00:01+00:00,2022-08-02 23:47:42+00:00,2 for 1 on Pizza,,0.0,72091,,71737.0,,,,,Percentage,2022-01-09 12:00:01+00:00,2022-01-23 12:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
79773,417,2022-01-09 12:00:01+00:00,2022-08-02 23:47:42+00:00,2 for 1 on Pizza,,0.0,72091,,71898.0,,,,,Percentage,2022-01-09 12:00:01+00:00,2022-01-23 12:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
