place_id,device_serial,device_product,item_id,item_name,order_count
754821,0,32.0,5974850,Almonds,1
754821,0,32.0,5974852,Almonds,1
754821,0,32.0,5974853,Kebab colours,2
754821,0,32.0,5974854,Bulbs flower,5
754821,0,32.0,5974860,Flavours Jelly Beans,4
754821,0,32.0,5974861,Bubble Tea Jelly Beans,5
754821,0,32.0,5974863,Love lollies bouquet,7
754821,0,32.0,5974898,Knusperkeks,3
754821,0,32.0,5974899,Cocco,2
754821,0,32.0,5974900,Homestyle Chocolate Chip Cookie,1
754821,0,32.0,5974901,Suklaatäytekeksi,2
754821,0,32.0,5974902,Felko Lolly Mini-spirale Arc-en-ciel 7cm X24,4
754821,0,32.0,5974903,Slikpen,4
754821,0,32.0,5974904,"Spiraallolly Regenboog Normaal 8,5cm",5
754821,0,32.0,5974905,Spiral Heart Red/white/pink,2
754821,0,32.0,5974906,Pop rainbow,3
754821,0,32.0,5974907,Cherry cola,3
754821,0,32.0,5974908,Milkshake,3
754821,0,32.0,5974909,Hot dog,5
754821,0,32.0,5975834,Sparkling Chupa Chups Sour,2
754821,0,32.0,5975835,Chupa Chups Bubble Gum (cherry Bubble Gum Flavour),2
754821,0,32.0,5975836,Strawberry & Cream,2
754821,0,32.0,5975837,Sparkling Watermelon Flavour,2
754821,0,32.0,5976993,Dr Sour Splash,6
754821,0,32.0,5978406,Mynthon Zip Mint,2
754821,0,32.0,5978407,"Süßes, Knoppers Nussriegel",5
754821,0,32.0,5978791,Aqua dOr fersken ice tea,4
754821,0,32.0,5981253,Barbie blinking bracelet,1
754821,0,32.0,5982914,24,14
754821,0,32.0,5996344,Redbull Passion Fruit Zero Sugar,4
754821,0,32.0,5996347,Redbull ananas appelsin,2
754821,0,32.0,5996348,Kratingdaeng Redbull,5
754821,0,32.0,6015130,24,1
754821,0,32.0,6015229,24,1
754821,0,36.0,754935,Unspecified,53911
754821,0,36.0,1227977,Bland Selv,2
754821,0,36.0,1227994,Diverse,50
754821,0,36.0,1228014,Tobak,9
754821,0,36.0,1228050,Chips,6
754821,0,36.0,1693758,Slik,6
754821,0,36.0,1856885,Is,4
754821,0,36.0,1890410,Toms,3
754821,0,36.0,1890435,Mentos Fruit,13
754821,0,36.0,1890500,Mentos Strawberry Mix,8
754821,0,36.0,1890513,Montos fanta,2
754821,0,36.0,1890531,Bounty,2
754821,0,36.0,1890541,Twix Twin,22
754821,0,36.0,1890549,"Nestlé Kit Kat 41,5g Chocolate Covered Wafer Bar",15
754821,0,36.0,1890557,Orzeszki Ziemne,10
754821,0,36.0,1890569,Milky Way,41
754821,0,36.0,1890577,Smarties,4
754821,0,36.0,1890595,Mentos,20
754821,0,36.0,1890620,Stimorol 3 packe,5
754821,0,36.0,1890650,Stimorol 3 packe,3
754821,0,36.0,1890967,Stimorol 3 pack,16
754821,0,36.0,1891645,Etimorol infinity,7
754821,0,36.0,1891656,Chewing Gum Stimorol Kauwgom Max Splash Spearmint,11
754821,0,36.0,1891663,Stimorol Max,8
754821,0,36.0,1891676,Mars,19
754821,0,36.0,1891682,Snickers,35
754821,0,36.0,1891690,Dumle Snacks,11
754821,0,36.0,1891704,Bubblicious Strawberry Splash X18,17
754821,0,36.0,1891733,Hubba bubba,18
754821,0,36.0,1891748,Hubba Bubba Atomic Apple Flavour Bubble Gum 5 Chunks,13
754821,0,36.0,1891760,Daim Dubbel,21
754821,0,36.0,1891767,Dubbel Nougat,59
754821,0,36.0,1891772,Rocher,1
754821,0,36.0,1891800,Peppermint,16
754821,0,36.0,1891849,Rocher The Golden Experience,7
754821,0,36.0,1891857,Marabou Bubbly Mjölkchoklad,5
754821,0,36.0,1891866,Kexchoklad,23
754821,0,36.0,1892147,Fantasytoys,31
754821,0,36.0,1892395,Bubble Gum,15
754821,0,36.0,1892410,Buncha Crunchy Milk Chocolate Bunches,1
754821,0,36.0,1892431,"Bottle Caps, The Soda Pop Candy, Orange, Cola, Cherry, Grape, Root Beer",3
754821,0,36.0,1892441,Chewy Assorted Fruits Flavored Candy,1
754821,0,36.0,1892453,Chewy Tropical Fruit Flavored Candies,2
754821,0,36.0,1892461,"Mega Mix, Chewy Assorted Fruit Flavored Candies",3
754821,0,36.0,1892472,Chewy Assorted Sour Fruit Flavored Candy,3
754821,0,36.0,1892527,"Nerds, Crunchy Candy, Strawberry, Grape, Strawberry, Grape",9
754821,0,36.0,1892554,Red White & Blue Sour Patch Kids,7
754821,0,36.0,1892566,Sour Patch Watermelon Soft Candy Watermelon Fat Free60x3.5 Oz,6
754821,0,36.0,1892576,Warheads Wedgies,3
754821,0,36.0,1892585,"Warheads, Sour Jelly Beans, Orange, Watermelon, Lemon, Blue Raspberry, Cherry, Green Apple",8
754821,0,36.0,1892610,"Nerds, Tiny Tangy Crunchy Candy, Seriously Strawberry, Gotta-have Grape",7
754821,0,36.0,1892702,Warhead Sr Spray Candy Count,6
754821,0,36.0,1892759,Super Sour Double Drops,6
754821,0,36.0,1892771,Reese Peanut Butter Cups King Size,7
754821,0,36.0,1892794,Sour Patch Kids Peach,2
754821,0,36.0,1892801,Sour Patch Kids,2
754821,0,36.0,1892830,Flavour Frenzy Jawbreaker,15
754821,0,36.0,1892865,Nerds Gummy Clusters,11
754821,0,36.0,1892969,5 Bars Candy,2
754821,0,36.0,1892985,Peanut Butter Chocolate Candies,30
754821,0,36.0,1892998,Caramel Cold Brew M&m's,4
754821,0,36.0,1893016,Tongue Splash,26
754821,0,36.0,1893073,Sour Taffy,10
754821,0,36.0,1893109,Sour super bites,6
754821,0,36.0,1893526,Kinder Joy 1 Œuf (20g),111
754821,0,36.0,1893537,Kinder Ellos,60
754821,0,36.0,1893660,Marabou Havsalt,7
754821,0,36.0,1893677,Marabou Daim,9
754821,0,36.0,1893688,Marabou Schweizernöt,1
754821,0,36.0,1893705,Marabou Mjölkchoklad,21
754821,0,36.0,1893716,Marabou Helnöt 200g,5
754821,0,36.0,1893761,Apelsin krokant,9
754821,0,36.0,1893784,Mint Krokant,11
754821,0,36.0,1893796,Marabou Fudge & Havssalt,5
754821,0,36.0,1893806,Marabou Salta Mandlar,7
754821,0,36.0,1893813,Marabou Pistachio,5
754821,0,36.0,1893825,Caramello,10
754821,0,36.0,1893847,"Marabou Lakrits, Hallon & Caramel",4
754821,0,36.0,1893906,Mjölkchoklad Oreo Marabou,5
754821,0,36.0,1893958,Kinder Bueno,29
754821,0,36.0,1893968,Kinder Bueno White Gaufrettes Enrobees De Chocolat Blanc X2 Barres,22
754821,0,36.0,1893975,Orange,2
754821,0,36.0,1894069,Cocoa Mousse,5
754821,0,36.0,1894089,Alpenmilch,3
754821,0,36.0,1894098,Weiß + Crisp,5
754821,0,36.0,1894112,Nuss-splitter,1
754821,0,36.0,1894115,Nugat,11
754821,0,36.0,1894116,Knusper-nuss,5
754821,0,36.0,1894127,Biscotto,14
754821,0,36.0,1894141,Schokolade Marzipan,5
754821,0,36.0,1894154,Chocolat Stawberry Yogurt,10
754821,0,36.0,1894164,Peppermint,2
754821,0,36.0,1894205,Salted Caramel,5
754821,0,36.0,1894231,Rum Raisins Hazelnuts With Original Jamaican Rum,7
754821,0,36.0,1894237,Skittles,21
754821,0,36.0,1894239,اخضر Crazy Sours,9
754821,0,36.0,1894245,Wild Berry Flabour,10
754821,0,36.0,1894250,M&m’s Brownie,11
754821,0,36.0,1894264,M&m's Crispy,1
754821,0,36.0,1894276,M&m's Salted Caramel,12
754821,0,36.0,1894494,Caramel Et Noisettes,1
754821,0,36.0,1894501,Milka Schoko & Keks,3
754821,0,36.0,1894513,Ganze Haselnüsse,2
754821,0,36.0,1894518,Crispy Joghurt,1
754821,0,36.0,1894529,Mmmax Peanut Caramel,1
754821,0,36.0,1894534,Mmmax Oreo,2
754821,0,36.0,1894552,Milka Mmmax Luftlée Caramel,6
754821,0,36.0,1894559,Toffee Whole Nut,9
754821,0,36.0,1894601,Toblerone Chocolate Bar Milk,3
754821,0,36.0,1894614,Toblerone,3
754821,0,36.0,1894621,Oreo,5
754821,0,36.0,1894623,Barre Chocolatée Kinder Maxi Chocolat Au Lait X10 - 210g,18
754821,0,36.0,1894634,Rattlerz,2
754821,0,36.0,1894644,Rattlerz,2
754821,0,36.0,1894671,Cola,1
754821,0,36.0,1894706,Lemonade,1
754821,0,36.0,1894729,Appelsin,2
754821,0,36.0,1894764,Kulsyreflaske - Nordic Soda,9
754821,0,36.0,1894780,Halls Halspastiller Orange Lemon & Lime Sukkerfri,1
754821,0,36.0,1894800,Djeep,33
754821,0,36.0,1894837,Miel,4
754821,0,36.0,1894861,Prof,6
754821,0,36.0,1894880,Big,10
754821,0,36.0,1894888,Prof,16
754821,0,36.0,1894929,Big,52
754821,0,36.0,1895021,Clipper,13
754821,0,36.0,1895096,Vingummi,11
754821,0,36.0,1895110,Original,4
754821,0,36.0,1895117,Läkerol Salvi,5
754821,0,36.0,1895126,Läkerol,3
754821,0,36.0,1895143,Saltlakrids,4
754821,0,36.0,1895163,Gajol,1
754821,0,36.0,1895172,Salt Lakrids,3
754821,0,36.0,1895179,Läkerol Licorice Seasalt 25g,2
754821,0,36.0,1895190,Spearmint,10
754821,0,36.0,1895218,Footballs,6
754821,0,36.0,1897373,Original,5
754821,0,36.0,1897554,Sailor Moon Crystal Soda Pear Flavour,10
754821,0,36.0,1897563,Qdol,18
754821,0,36.0,1897568,Pokémon : Canette D'eau Pétillante Au Litchi,7
754821,0,36.0,1897643,Pokémon : Canette D'eau Pétillante À La Fraise,8
754821,0,36.0,1897649,Oceanbomb,11
754821,0,36.0,1902897,Knoppers,4
754821,0,36.0,1902905,Knoppers,9
754821,0,36.0,1902909,Knoppers Erdnuss,3
754821,0,36.0,1902913,Knoppers Joghurt,3
754821,0,36.0,1902919,Mmmax Noisette,1
754821,0,36.0,1902946,Stawberry cheesecake,3
754821,0,36.0,1902952,Biscuits Kinder Cards Lait Et Cacao 2x5 - 128g,4
754821,0,36.0,1902963,Toffifee 15er,24
754821,0,36.0,1903022,Lips Candy Set,5
754821,0,36.0,1903040,Barbie,12
754821,0,36.0,1903148,Velo freeze 4,390
754821,0,36.0,1903180,Velo freeze 5,130
754821,0,36.0,1903227,Velo ice cold 3,307
754821,0,36.0,1903288,Faxe Kondi Appelsin 0 Kalorier,15
754821,0,36.0,1903305,Coca Cola,72
754821,0,36.0,1903308,Cola Zero,18
754821,0,36.0,1903579,Skippers Pipes,13
754821,0,36.0,1904439,Mr Freeze,4
754821,0,36.0,1904447,Terror Eyes,4
754821,0,36.0,1904462,License Mix Super Surprise Egg,1
754821,0,36.0,1904485,Collection egg,1
754821,0,36.0,1904516,Pooping Garbage,11
754821,0,36.0,1905140,Barbie collection Eggs,11
754821,0,36.0,1905197,Pocket pop,6
754821,0,36.0,1905248,Cup Cake Candy,7
754821,0,36.0,1905326,Funnycandy,1
754821,0,36.0,1905350,Dr Fire,1
754821,0,36.0,1905579,Fanta 330 ml,4
754821,0,36.0,1905594,Faxe Kondi zero,59
754821,0,36.0,1905614,Pepsi max 33 cl,76
754821,0,36.0,1905636,Faxe Kondi,72
754821,0,36.0,1905645,Pepsi Max Lime,23
754821,0,36.0,1905655,Pepsi 33 cl,8
754821,0,36.0,1905665,Fairy Drink,4
754821,0,36.0,1905678,Faxe Kondi,24
754821,0,36.0,1905687,Faxe Kondi,43
754821,0,36.0,1905712,Coca-cola,40
754821,0,36.0,1905725,Citrus Blast,13
754821,0,36.0,1905737,Faxe Kondi Free,26
754821,0,36.0,1905748,Pepsi Max,39
754821,0,36.0,1905774,Vand,85
754821,0,36.0,1905836,Fanta exotic,23
754821,0,36.0,1905841,Squash,6
754821,0,36.0,1906129,Nestea,16
754821,0,36.0,1906169,Coca-cola,2
754821,0,36.0,1906182,Coca Cola Zero,12
754821,0,36.0,1906192,Fanta - Straberry & Kiwi,10
754821,0,36.0,1906199,Fanta Peach,25
754821,0,36.0,1906202,Fanta Berry,31
754821,0,36.0,1906214,Fanta Pineapple,14
754821,0,36.0,1906226,Nesta citrus,3
754821,0,36.0,1906232,Mango Nectar,18
754821,0,36.0,1906254,DR PEPPER,7
754821,0,36.0,1906286,Coca cola vanilla,2
754821,0,36.0,1906294,Strawberry,17
754821,0,36.0,1906301,Zero Sugar Naturally Flavoured Sparkling Water Beverage,1
754821,0,36.0,1906305,Fanta Myrtilles,38
754821,0,36.0,1906561,Red Bull Butelka,2
754821,0,36.0,1908557,Katjes Grün-ohr Hase,2
754821,0,36.0,1908647,Katjes Grün-ohr Bärchen,1
754821,0,36.0,1908735,Salte fisk,3
754821,0,36.0,1908788,Katjes sheroes mix,7
754821,0,36.0,1908809,Tropen-früchte,2
754821,0,36.0,1908833,Haribo stjerne mix,1
754821,0,36.0,1908860,Matador Mix,1
754821,0,36.0,1909090,Cacao Mochi,6
754821,0,36.0,1909104,Mini Mochi Mango,5
754821,0,36.0,1909120,Mochi Cacao,5
754821,0,36.0,1909133,Mini Mochi,8
754821,0,36.0,1909143,Golden Sponge Cake With Creamy Filling,2
754821,0,36.0,1909167,"Nutella, Nudossi",6
754821,0,36.0,1909210,Pâte À Tartiner Nutella Noisettes Et Cacao - 630g,1
754821,0,36.0,1909388,Be-kind Protein Peanut Butter,1
754821,0,36.0,1910246,Be-kind Protein Chocolat Noir Et Noix,2
754821,0,36.0,1915252,Vimto roller,1
754821,0,36.0,1915255,Brain Licker Spray Apple,12
754821,0,36.0,1915264,Vimto big candy,4
754821,0,36.0,1915268,Lipe Spray,5
754821,0,36.0,1915276,Candy Spray,1
754821,0,36.0,1915278,Vimto Double Spray,2
754821,0,36.0,1915285,Brain Licker,22
754821,0,36.0,1915290,Brain Licker Balls,2
754821,0,36.0,1915331,Jelly Roll,9
754821,0,36.0,1915335,Mega slime,8
754821,0,36.0,1915338,Pop,4
754821,0,36.0,1915340,Boom Spray,7
754821,0,36.0,1915346,Lips,41
754821,0,36.0,1915350,Candy roller,1
754821,0,36.0,1915366,Alien candy,1
754821,0,36.0,1915373,Rabbit pop,5
754821,0,36.0,1915410,Candy pistol,19
754821,0,36.0,1915417,Flying candy gun,7
754821,0,36.0,1915486,Candy gun,11
754821,0,36.0,1922079,Candy Drummer,3
754821,0,36.0,1924623,Evi love,5
754821,0,36.0,1929127,Pringles H&s Hot & Spicy,8
754821,0,36.0,1929182,Kims,6
754821,0,36.0,1929279,Classic Chocolate Milk,14
754821,0,36.0,1929391,Jiwe,5
754821,0,36.0,1932102,Gas,11
754821,0,36.0,1932243,Johny Bee Candy Novelties Xxxl Spray Green Apple Candy Spray,1
754821,0,36.0,1932255,Bte Mini Pizza,23
754821,0,36.0,1932613,Durm,4
754821,0,36.0,1932783,The Original Candy Burger,19
754821,0,36.0,1932801,Mini Candy Sushi,29
754821,0,36.0,1932810,Candy Taco,15
754821,0,36.0,1932823,Surprise Candy Fries,4
754821,0,36.0,1932953,Ice blast,9
754821,0,36.0,1932957,Brainblasterz Candy Container Hot,6
754821,0,36.0,1932962,Brain Blazers,16
754821,0,36.0,1933014,Toxic Waste,12
754821,0,36.0,1933019,Toxic Waste Candy Dynamics Red Sour Candy,7
754821,0,36.0,1933025,Toxic Waste,21
754821,0,36.0,1933029,Toxic Waste,22
754821,0,36.0,1933135,Mini candy,2
754821,0,36.0,1933162,Frites spray,8
754821,0,36.0,1933179,Click two click,6
754821,0,36.0,1933189,Mini candies,3
754821,0,36.0,1933200,Mike pop,8
754821,0,36.0,1933216,Sour Tubes,1
754821,0,36.0,1933229,Sour tubes,2
754821,0,36.0,1933258,Burger,57
754821,0,36.0,1933297,Sour tubes,2
754821,0,36.0,1933423,Spiner candy,11
754821,0,36.0,1933436,Lamp Roll,2
754821,0,36.0,1933459,Star lipstick,5
754821,0,36.0,1933501,Hubba Bubba Tape Strawber,8
754821,0,36.0,1933640,Straw banana,12
754821,0,36.0,1933643,Foamcandy Party,3
754821,0,36.0,1933737,"Laser Pop - Lolli, 20g",22
754821,0,36.0,1933966,Roller Candy Apple,2
754821,0,36.0,1934162,Squeeze,1
754821,0,36.0,1934178,Voltage Dew Charged Soda,7
754821,0,36.0,1934225,Cannonballs,1
754821,0,36.0,1934235,Dr Pepper,30
754821,0,36.0,1934312,Mtn dew code red,4
754821,0,36.0,1934354,Citrus Splash,16
754821,0,36.0,1934920,Juicy drops,26
754821,0,36.0,1935591,Juicy Drop,17
754821,0,36.0,1935604,Rolly candy,2
754821,0,36.0,1935609,Dodo bird,5
754821,0,36.0,1935630,Candy four mix,1
754821,0,36.0,1935717,Mega Baby Bottle,13
754821,0,36.0,1935790,Whistle car,7
754821,0,36.0,1937162,Prime Blue Raspberry,6
754821,0,36.0,1937171,ラムネ ヨーグルト味,2
754821,0,36.0,1937447,Boots Pop,3
754821,0,36.0,1937453,Baby Sucker,24
754821,0,36.0,1937507,Push to turn,6
754821,0,36.0,1937626,Boum dip nroll,5
754821,0,36.0,1937987,Peppa pig,4
754821,0,36.0,1938027,Lacasitos,8
754821,0,36.0,1938039,Lacasitos Minions,6
754821,0,36.0,1938113,Boum Flash Spray,4
754821,0,36.0,1938189,Blabla,5
754821,0,36.0,1938206,Braindipper,5
754821,0,36.0,1938242,Munchaku candy,8
754821,0,36.0,1938259,Dip dipper,3
754821,0,36.0,1939659,B Pop Mix,4
754821,0,36.0,1940085,Trinketto Cooler Drink,15
754821,0,36.0,1940220,Sweet Sixteen Food Gumball Machine 12x40g,15
754821,0,36.0,1940509,Bubble Rubblez,7
754821,0,36.0,1940545,Alien flash roller,4
754821,0,36.0,1940570,Big fire spray,7
754821,0,36.0,1940589,Mega Duo,11
754821,0,36.0,1940731,Johny bee,4
754821,0,36.0,1940776,Foot cup pop,2
754821,0,36.0,1941842,Kims,8
754821,0,36.0,1942769,Monster Energy Ultra,53
754821,0,36.0,1942911,Bonbon,4
754821,0,36.0,1943496,Sweet ‚n‘ Juicy Barbecue,4
754821,0,36.0,1980235,Vicks - lakrits,1
754821,0,36.0,1980416,Haribo - Sutter Mix (120g),1
754821,0,36.0,1980462,Haribo - Zulu (120g),1
754821,0,36.0,1980791,X-treme Fire Blaster,5
754821,0,36.0,1980838,Haribo - Goldbears (120g),1
754821,0,36.0,1981290,Halls - Liquorice,1
754821,0,36.0,1981432,Nordic Soda -  Ny fyldt,628
754821,0,36.0,1982156,Nordic Soda - Ombytning,190
754821,0,36.0,1989303,Haribo Tropifrutti,3
754821,0,36.0,1993140,Monster Nitro,11
754821,0,36.0,1993146,Monster Energy The Doctor,6
754821,0,36.0,1993164,Monster Energy,19
754821,0,36.0,1993948,Faxe Kondi Booster,68
754821,0,36.0,1993978,Redbull (473ml),34
754821,0,36.0,1993983,Red Bull Sugar Free,19
754821,0,36.0,1993994,Redbull - Green,5
754821,0,36.0,1994003,Faxe Kondi Booster,7
754821,0,36.0,1994015,Booster,6
754821,0,36.0,2002258,Prince Original - Hård (Box),31
754821,0,36.0,2002301,Prince Original - 100s,8
754821,0,36.0,2002334,Viking Blå - 100s,8
754821,0,36.0,2002409,Viking Rød - 100s,16
754821,0,36.0,2002426,Viking Rød,1
754821,0,36.0,2002696,Pall Mall - Blue 100s,3
754821,0,36.0,2002719,Pall Mall - Blue,6
754821,0,36.0,2002746,Winston - Rød,68
754821,0,36.0,2002772,Winston - M-Line,24
754821,0,36.0,2003160,Winston - Blue,42
754821,0,36.0,2003203,Winston - Blue 100s,71
754821,0,36.0,2003225,Camel - Blue,2
754821,0,36.0,2003247,Pall Mall - Red 100s,4
754821,0,36.0,2003301,Winston - Red 100s,72
754821,0,36.0,2004189,Kings - Blå (Blød),48
754821,0,36.0,2004246,Malboro - Rød (Blød),55
754821,0,36.0,2004282,Kings Blå (Hård),3
754821,0,36.0,2004312,Malboro one (Hård),51
754821,0,36.0,2004335,Malboro Rød (Hård),15
754821,0,36.0,2004379,Kings - Gul (Blød),4
754821,0,36.0,2004398,Prince Rød (Hård),15
754821,0,36.0,2004408,Prince Rød (Blød),3
754821,0,36.0,2004529,Skjold - Blå 100s,47
754821,0,36.0,2004597,Skjold - Blå,5
754821,0,36.0,2004607,Skjold - Rød,11
754821,0,36.0,2004634,Pall Mall - Grey,7
754821,0,36.0,2004648,Pall Mall - Rød,1
754821,0,36.0,2004672,Skjold - Rød 100s,54
754821,0,36.0,2004696,Nordic Soda,35
754821,0,36.0,2004731,LA - Blå,1
754821,0,36.0,2004744,LA - Rød,3
754821,0,36.0,2004767,LA - Rød 100s,1
754821,0,36.0,2011170,Camel Shift,2
754821,0,36.0,2033696,Sour Patch Kids Soft Candy Kids Fat Free60x3.5 Oz,10
754821,0,36.0,2046478,Pringles Sour Cream & Onion,19
754821,0,36.0,2047173,Jungle Drink,151
754821,0,36.0,2047699,Bazooka Big Baby Pop! Cola,47
754821,0,36.0,2088488,Coca Cola Original Taste,23
754821,0,36.0,2093669,Nerds Rope,70
754821,0,36.0,2093680,Nerds Rope Tropical,105
754821,0,36.0,2096840,Candy Sushi,45
754821,0,36.0,2096885,Gazoz mango,70
754821,0,36.0,2096929,Smoking deluxe,162
754821,0,36.0,2098288,Lion White,20
754821,0,36.0,2099268,Takis fuego,14
754821,0,36.0,2099274,Takis Fuego,83
754821,0,36.0,2099286,Cheetos Crunchy 226.8g,19
754821,0,36.0,2099304,Cheetos Crunchy Fromage,46
754821,0,36.0,2099313,Cheetos Crunchy Flamin' Hot,73
754821,0,36.0,2099360,Ferrero Rocher,8
754821,0,36.0,2101353,Robot pop,13
754821,0,36.0,2101501,Candy noodle cup,10
754821,0,36.0,2101561,Sweet hotpot,10
754821,0,36.0,2101611,Barbie heRt,10
754821,0,36.0,2101698,Baby candy ring,9
754821,0,36.0,2101717,Party balloon,7
754821,0,36.0,2101741,Party Balloon,1
754821,0,36.0,2101980,Paku hot spicy,2
754821,0,36.0,2102062,Paku hot spicy,3
754821,0,36.0,2102166,Paku paku hot spicy,10
754821,0,36.0,2102213,Paku hot spicy,7
754821,0,36.0,2102235,Paku hot spicy,9
754821,0,36.0,2121591,Capri-sun Mango & Maracuja,17
754821,0,36.0,2123663,Spin pop,15
754821,0,36.0,2125165,Fanta Grape,13
754821,0,36.0,2125198,Fanta Pêche Blanche,21
754821,0,36.0,2125236,Fanta Golden Grap 500ML,18
754821,0,36.0,2125304,Nestea peach,19
754821,0,36.0,2125366,Dr pepper 355 ML,3
754821,0,36.0,2125424,Watermelon Flavored Drink With Nata De Coco,7
754821,0,36.0,2125433,Mogu Mogu Peach Flavored Drink,8
754821,0,36.0,2125447,Mogu Mogu Au Cassis,18
754821,0,36.0,2125464,"Mogu Mogu, Melon Flavored Drink With Nata De Coco, Melon",6
754821,0,36.0,2125466,Fraise Et Nata De Coco,5
754821,0,36.0,2127333,King size,12
754821,0,36.0,2128297,Sour Candy Brain Breakers,4
754821,0,36.0,2128312,Duo Spray,6
754821,0,36.0,2128320,Roll'up Strawberry,5
754821,0,36.0,2128327,Roll Up Tutti Frutti,13
754821,0,36.0,2130421,Jerry Can Bubble Gum,14
754821,0,36.0,2130461,Fan candy,7
754821,0,36.0,2130712,Unicorn Poo,8
754821,0,36.0,2130717,Bonbons Robot,4
754821,0,36.0,2130734,Dino fan,10
754821,0,36.0,2130736,Unicorn Flash Pop,10
754821,0,36.0,2130755,Rolling paint dipper,5
754821,0,36.0,2130783,Horror surrise pop,5
754821,0,36.0,2130817,Double dares,12
754821,0,36.0,2130824,Sucette Avec Poudre Acidulée,9
754821,0,36.0,2130835,Johny Bee Candy Novelties Strawberry Fruit Spray,15
754821,0,36.0,2130848,Sport shots,9
754821,0,36.0,2130873,Trsnsform eggs,5
754821,0,36.0,2130879,Lipstiks Lollipop Unicorn,40
754821,0,36.0,2130893,Cactus Spray,3
754821,0,36.0,2130928,Best pliers,17
754821,0,36.0,2130942,Slime Licker,8
754821,0,36.0,2130961,Ring pop,18
754821,0,36.0,2130976,Punch ball,9
754821,0,36.0,2130991,Swizzels Double Dip,4
754821,0,36.0,2131056,Cactus spray,1
754821,0,36.0,2131073,Spinning Rock Etc Candy,3
754821,0,36.0,2131093,Graffiti pop,12
754821,0,36.0,2131097,Puppy House,23
754821,0,36.0,2158781,Red Bull Energy Drink,68
754821,0,36.0,2158913,Mouth painter,4
754821,0,36.0,2162834,Smoking blu,129
754821,0,36.0,2162862,Smoking duluxi,55
754821,0,36.0,2162878,Papel Smoking King Size Brown,36
754821,0,36.0,2162904,Smoking blue,151
754821,0,36.0,2162993,Raw,21
754821,0,36.0,2163039,Smoking 34,43
754821,0,36.0,2166983,Gazoz zero,7
754821,0,36.0,2174201,M&M,1
754821,0,36.0,2174229,M&ms Crispy,3
754821,0,36.0,2274047,Rio 2,21
754821,0,36.0,2277920,Punch,16
754821,0,36.0,2288387,Faxe Kondi,25
754821,0,36.0,2309786,Nestea Peach,9
754821,0,36.0,2386086,Jiwe 12,7
754821,0,36.0,2386279,Smoking deluxe 4 king size,23
754821,0,36.0,2386305,Smoking deluxe 12,52
754821,0,36.0,2386353,Filters 120 slim,45
754821,0,36.0,2386451,Smokers choice,129
754821,0,36.0,2386473,Smokers,54
754821,0,36.0,2386474,Smokers,7
754821,0,36.0,2386494,Brown,28
754821,0,36.0,2386534,Choce,2
754821,0,36.0,2386547,Rizila,74
754821,0,36.0,2386549,Meter peper,1
754821,0,36.0,2386576,Eco,2
754821,0,36.0,2399508,Happy fluff,4
754821,0,36.0,2399531,Fluffyz,5
754821,0,36.0,2399564,Fluffyz,6
754821,0,36.0,2399670,Fluffyz 3 flavours,3
754821,0,36.0,2401268,Baby Pop Favourites Hard Candy And Dextrose Powder,5
754821,0,36.0,2409906,Candy Pop Popcorn,2
754821,0,36.0,2456872,Tubble Gum Cherry,14
754821,0,36.0,2456884,Tubble Gum Tutti Frutti,34
754821,0,36.0,2456938,Cacao Mochi Matcha Flavor,3
754821,0,36.0,2456941,Cacao Mochi - Chocolate Flavour 8 Pieces,8
754821,0,36.0,2456949,Mochi De Fresa,8
754821,0,36.0,2456960,Cacao Mochi Banana Flavor Cream,5
754821,0,36.0,2456968,Mico Mochi Mango Flavour,6
754821,0,36.0,2514083,Hulten forsaljning,4
754821,0,36.0,2514099,Glad påsk,1
754821,0,36.0,2594415,Pez Figurica 17gr-kolinska,1
754821,0,36.0,2626975,Giant Xxl Candy Spray,6
754821,0,36.0,2630835,Mickey,2
754821,0,36.0,2700058,Funny faces,4
754821,0,36.0,2731185,Pocky Double Choco,4
754821,0,36.0,2742070,Froggy Pop,17
754821,0,36.0,2742104,Ice crem,13
754821,0,36.0,2747127,Kims,3
754821,0,36.0,2772705,Jackpot Candy Machine,7
754821,0,36.0,2782865,Coca-cola,34
754821,0,36.0,2860189,Push Pop Candy,1
754821,0,36.0,2860481,Sucette Bonbon Gel,19
754821,0,36.0,2864248,Juicy Drop Chews,27
754821,0,36.0,2864261,Xtreme Juicy Drop Gummies,8
754821,0,36.0,2864631,Sour smag balls,4
754821,0,36.0,2869823,Paprika,6
754821,0,36.0,2869904,Texas Bbq Pringles,15
754821,0,36.0,2869942,Pringles Cheese & Onion,4
754821,0,36.0,2869988,Pringles Org Original,12
754821,0,36.0,2870036,Pringles Paprika,13
754821,0,36.0,2870184,Ostepops,12
754821,0,36.0,2870205,Kims Snack Chips,12
754821,0,36.0,2870215,Sour Cream Onion Chips,7
754821,0,36.0,2870237,Franske Kartofler,6
754821,0,36.0,2870319,Kims Jorgens Favorit Mix,5
754821,0,36.0,2870334,Kims tomat,14
754821,0,36.0,2870350,Kims,7
754821,0,36.0,2870372,Snack Chips Supersprød Med Sour Cream & Onion,9
754821,0,36.0,2870385,Oste bomber,1
754821,0,36.0,2870448,Kims gutterne,10
754821,0,36.0,2870473,Kims morten,3
754821,0,36.0,2887179,Sour,1
754821,0,36.0,2907218,Unicrn,4
754821,0,36.0,3004685,Bonbon Bille Biberon,4
